states_explored,heap_size,time
518,259,0.04189181327819824
2441,1187,0.24369001388549805
15,8,0.0010051727294921875
1127,562,0.11231112480163574
6338,3059,0.6433751583099365
198,101,0.028224945068359375
68,38,0.009621858596801758
122,61,0.010521888732910156
1602,788,0.15534710884094238
39,20,0.0025908946990966797
17,9,0.0011091232299804688
1847,895,0.21373605728149414
1635,803,0.17111706733703613
876,437,0.11172890663146973
28,16,0.0043659210205078125
1193,589,0.11420011520385742
646,320,0.06817507743835449
431,219,0.08068203926086426
207,101,0.017986059188842773
42,23,0.005954742431640625
634,317,0.05467700958251953
318,156,0.034889936447143555
348,177,0.02790379524230957
1304,640,0.1403350830078125
4775,2278,0.5070757865905762
32,17,0.0023021697998046875
96,49,0.006738185882568359
32,16,0.0022420883178710938
194,102,0.013612985610961914
35,18,0.002466917037963867
9090,4385,0.8969709873199463
538,260,0.06149101257324219
66,34,0.004698038101196289
114,63,0.009793996810913086
59,32,0.003939628601074219
74,39,0.007916927337646484
41,22,0.0029249191284179688
121374,56229,13.205883741378784
5615,2607,0.580935001373291
664,329,0.06427383422851562
768,383,0.07935690879821777
116,58,0.00811004638671875
699,348,0.061074256896972656
47,26,0.007905960083007812
36,20,0.0059740543365478516
118,62,0.016315698623657227
883,433,0.12102293968200684
13392,6277,1.4068617820739746
52,27,0.008507013320922852
14210,6670,1.485041856765747
402,206,0.05064702033996582
432,214,0.04403805732727051
12300,5794,1.202773094177246
15534,7309,1.4949398040771484
94,52,0.007766008377075195
293,146,0.03965473175048828
168,87,0.016828060150146484
812,405,0.07221102714538574
3820,1801,0.39740586280822754
17,9,0.001085042953491211
5714,2729,0.5979459285736084
4310,2055,0.4274590015411377
480,245,0.05123472213745117
107,58,0.021327733993530273
6952,3356,0.7393338680267334
50,26,0.0035161972045898438
264,132,0.027167797088623047
126,65,0.008917093276977539
2323,1143,0.2573981285095215
326,164,0.03348398208618164
1075,528,0.1448378562927246
615,295,0.053275108337402344
1183,596,0.1563587188720703
2405,1193,0.21813488006591797
138,73,0.015774965286254883
4747,2269,0.5255868434906006
672,336,0.06337094306945801
169,85,0.013161182403564453
681,343,0.06670498847961426
144,77,0.010684967041015625
132,67,0.014206886291503906
478,241,0.0424342155456543
118,58,0.009150028228759766
15234,7172,1.6973388195037842
265,136,0.022218942642211914
131186,61184,14.897961139678955
3622,1762,0.4244992733001709
11125,5234,1.2641427516937256
27295,12946,2.987607955932617
1522,740,0.14274001121520996
94,47,0.012026071548461914
29,14,0.0022230148315429688
952,461,0.13109207153320312
158,79,0.011966943740844727
166,83,0.012427806854248047
62307,28455,7.152017831802368
252,127,0.020148038864135742
48,25,0.003567934036254883
60797,27585,6.676645755767822
3301,1625,0.3500699996948242
80,42,0.0058019161224365234
71054,32459,7.809240102767944
1217,588,0.10827803611755371
441,227,0.04198908805847168
79,40,0.006598949432373047
2940,1432,0.27487707138061523
143,80,0.01613593101501465
6481,3114,0.6769688129425049
630,315,0.07188105583190918
43,23,0.003035306930541992
9888,4765,0.9794690608978271
47,25,0.0031790733337402344
80,42,0.00557398796081543
391,197,0.034755706787109375
416,213,0.040923357009887695
1453,732,0.13158679008483887
210,107,0.015428781509399414
273,136,0.028920888900756836
34,19,0.0023517608642578125
1565,768,0.14563322067260742
312,159,0.022434234619140625
69,35,0.004971981048583984
290,149,0.027633190155029297
6197,2982,0.5880000591278076
43,22,0.004783153533935547
12,7,0.0007500648498535156
526,267,0.044171810150146484
3344,1658,0.3626580238342285
1141,564,0.11902999877929688
4786,2330,0.5844218730926514
445,217,0.03630709648132324
82,45,0.008848905563354492
436,223,0.04927778244018555
312,159,0.03820681571960449
6959,3352,0.7165019512176514
1283,624,0.12939858436584473
582,290,0.06237220764160156
5552,2575,0.6110279560089111
15052,7115,1.5448229312896729
63374,28844,6.692040920257568
3450,1615,0.3729250431060791
1205,596,0.12777400016784668
149,75,0.016559123992919922
410,207,0.040888071060180664
140,72,0.019214153289794922
1922,930,0.21395516395568848
65,33,0.010004043579101562
5198,2473,0.5948481559753418
39,23,0.0025742053985595703
67324,30877,7.206139087677002
739,369,0.06314301490783691
2785,1353,0.25611209869384766
421,212,0.04901289939880371
93498,43323,10.07813310623169
70,34,0.004942893981933594
371,191,0.035063982009887695
1685,828,0.18968701362609863
28,16,0.0033059120178222656
987,484,0.09965968132019043
131,71,0.009574174880981445
3339,1629,0.3301429748535156
30,17,0.0018939971923828125
62874,28591,6.734108924865723
51,26,0.007368803024291992
889,445,0.08305883407592773
647,320,0.06670284271240234
5574,2588,0.6528041362762451
49,24,0.008458137512207031
1520,762,0.16847801208496094
44,24,0.002938985824584961
63823,29119,6.860434055328369
1653,811,0.16435885429382324
706,352,0.0553739070892334
10,5,0.0006642341613769531
11283,5312,1.1754419803619385
1017,507,0.11147212982177734
3931,1929,0.4045429229736328
5958,2873,0.6254210472106934
4051,1988,0.44524598121643066
1905,922,0.22227716445922852
455,227,0.05995798110961914
2404,1187,0.260059118270874
82,44,0.011781930923461914
23,13,0.007631063461303711
660,319,0.06896209716796875
5392,2579,0.5451271533966064
1066,522,0.09630203247070312
1095,542,0.12099719047546387
401,197,0.036620140075683594
263,129,0.026792049407958984
61320,27892,7.005275726318359
1645,819,0.15192294120788574
333,165,0.05527687072753906
828,412,0.08070135116577148
169,85,0.013705968856811523
142000,66228,15.426822900772095
2164,1046,0.22952008247375488
31,15,0.0033452510833740234
52,27,0.01419377326965332
21,13,0.0033540725708007812
3905,1896,0.3548882007598877
2851,1396,0.34578514099121094
1397,683,0.14469623565673828
4560,2172,0.5249850749969482
58,32,0.003935098648071289
37,21,0.0024199485778808594
132,67,0.009501934051513672
488,244,0.060036659240722656
135,68,0.013377189636230469
1233,620,0.11361098289489746
543,261,0.07180380821228027
944,477,0.11056089401245117
1533,740,0.13706207275390625
61,33,0.004070281982421875
2336,1131,0.24474430084228516
1671,823,0.18303632736206055
11,5,0.0007710456848144531
4885,2327,0.48205995559692383
480,247,0.07586193084716797
3863,1851,0.3718531131744385
144,71,0.0133819580078125
134,70,0.016584157943725586
75,39,0.005409955978393555
140,71,0.009881734848022461
2516,1221,0.24673724174499512
175,90,0.018065929412841797
134,67,0.013220787048339844
74,38,0.0051152706146240234
64,32,0.008693933486938477
314,160,0.02304363250732422
16,10,0.0009529590606689453
39565,18772,4.250391244888306
12834,5981,1.3311028480529785
3585,1758,0.32837915420532227
63330,28885,6.872476816177368
105,55,0.017525911331176758
1308,617,0.1354999542236328
17,9,0.002864837646484375
4146,1990,0.4006011486053467
1499,743,0.13835978507995605
441,226,0.03160405158996582
74,37,0.012772798538208008
59,33,0.0038480758666992188
78,41,0.005387067794799805
905,455,0.082183837890625
44,22,0.003139019012451172
578,299,0.054689884185791016
1016,497,0.08715319633483887
441,226,0.04971599578857422
88,47,0.012513160705566406
74,39,0.0050580501556396484
83,44,0.009859800338745117
407,199,0.045603036880493164
38,22,0.0025396347045898438
91,47,0.00628209114074707
5867,2796,0.6685357093811035
12,8,0.0007171630859375
69,36,0.004536151885986328
5550,2574,0.5786037445068359
93,49,0.0070760250091552734
176,91,0.013792037963867188
1650,800,0.17467594146728516
91,50,0.013448238372802734
81,43,0.00557708740234375
165,87,0.011695146560668945
6757,3245,0.6782081127166748
2222,1108,0.2257218360900879
99,52,0.013689994812011719
44,25,0.015585184097290039
73,40,0.014032840728759766
382,187,0.03145718574523926
45,24,0.009541034698486328
60,34,0.018578052520751953
23,12,0.0016639232635498047
9497,4586,0.9484140872955322
668,325,0.06541895866394043
103,55,0.012799978256225586
3905,1882,0.43282604217529297
1435,701,0.13016414642333984
90,50,0.008913040161132812
255,130,0.038146018981933594
180,96,0.012428045272827148
614,310,0.05876302719116211
2250,1087,0.22958683967590332
1663,804,0.17591190338134766
24,14,0.0015537738800048828
513,254,0.04726004600524902
418,211,0.0445249080657959
5611,2605,0.5974440574645996
529,245,0.0828857421875
7944,3828,0.8276369571685791
4550,2131,0.5104591846466064
109,57,0.010852813720703125
3857,1807,0.43368101119995117
1732,851,0.1761798858642578
16,9,0.0011188983917236328
3349,1583,0.33501696586608887
943,457,0.0945119857788086
64,36,0.011687994003295898
1022,496,0.11033487319946289
152,79,0.012190818786621094
1229,618,0.14199113845825195
67712,30882,7.4130449295043945
2432,1199,0.26194190979003906
6617,3145,0.648017168045044
505,258,0.04508686065673828
63104,28826,6.960254907608032
62576,28456,6.766772985458374
951,477,0.1053459644317627
946,468,0.08282232284545898
73,38,0.0051250457763671875
51,28,0.0035178661346435547
352,172,0.0329279899597168
4392,2099,0.3974578380584717
54,32,0.007387876510620117
594,299,0.05019521713256836
326,163,0.024415969848632812
29,14,0.0022139549255371094
2482,1205,0.24186968803405762
1816,897,0.19452714920043945
61383,27925,6.852856874465942
66,35,0.004677772521972656
85,47,0.011358976364135742
60769,27570,6.434664249420166
571,293,0.05884289741516113
325,167,0.029950857162475586
789,390,0.06250190734863281
18091,8601,1.9512660503387451
13,7,0.0009109973907470703
1256,624,0.1291210651397705
2217,1079,0.2256460189819336
1101,543,0.11783480644226074
131,65,0.01488804817199707
6252,2984,0.685654878616333
1712,833,0.17007803916931152
8376,4020,0.8513901233673096
1098,540,0.1260972023010254
800,397,0.08269691467285156
3917,1909,0.41380929946899414
4904,2347,0.5140626430511475
872,434,0.19914865493774414
131,70,0.011559247970581055
987,492,0.12692475318908691
1523,756,0.16277694702148438
1077,530,0.10861992835998535
1924,939,0.1951308250427246
1177,581,0.11136984825134277
42,23,0.007219791412353516
510,256,0.06197810173034668
296,155,0.028455018997192383
211,102,0.024956226348876953
79,42,0.005439043045043945
1106,542,0.10453510284423828
18,10,0.001210927963256836
124,62,0.010169744491577148
466,231,0.051672935485839844
4357,2067,0.4886510372161865
4022,1894,0.38453030586242676
5583,2664,0.6434719562530518
54,27,0.003744840621948242
103,56,0.009437322616577148
4641,2225,0.4680030345916748
818,406,0.08108901977539062
526,251,0.04868674278259277
3624,1704,0.38849592208862305
2345,1133,0.23574614524841309
71694,32786,7.5881359577178955
50,27,0.006191730499267578
306,155,0.022058963775634766
469,233,0.03993797302246094
52,27,0.008938074111938477
1763,850,0.20728206634521484
62451,28389,6.705703973770142
5358,2544,0.5536978244781494
475,244,0.04915904998779297
540,273,0.05050492286682129
49,24,0.00862884521484375
1375,670,0.15309596061706543
21,12,0.0013852119445800781
1225,589,0.12006092071533203
289,140,0.022888898849487305
303,151,0.03035116195678711
32,17,0.00586700439453125
886,434,0.09171891212463379
4600,2189,0.4560062885284424
419,214,0.060765981674194336
218,107,0.027866840362548828
772,387,0.08337616920471191
307,155,0.02183389663696289
96,52,0.01199793815612793
6030,2813,0.671055793762207
356,181,0.030385255813598633
446,222,0.04104423522949219
1628,809,0.1838369369506836
64,33,0.004415988922119141
12,8,0.0006630420684814453
29727,14085,3.1728038787841797
751,376,0.07643294334411621
41,23,0.002666950225830078
100,55,0.029659271240234375
194,98,0.01499795913696289
83,44,0.0057909488677978516
6379,3055,0.6835219860076904
852,418,0.07492184638977051
4210,1998,0.49347376823425293
68,38,0.006706953048706055
9323,4472,0.9042098522186279
1400,684,0.16623306274414062
8160,3931,0.795363187789917
1184,572,0.12464213371276855
165,85,0.015886783599853516
47,25,0.005745887756347656
26,13,0.0017478466033935547
11440,5391,1.146489143371582
6319,3029,0.6059272289276123
528,252,0.05267620086669922
1206,593,0.12122797966003418
30118,14411,3.063422918319702
617,307,0.09370613098144531
1021,506,0.09451103210449219
42,23,0.005448818206787109
51,28,0.006600856781005859
3329,1638,0.2642807960510254
29,15,0.0039670467376708984
933,462,0.10907173156738281
27515,13164,2.9087412357330322
429,213,0.040747880935668945
122,67,0.01924920082092285
112,58,0.0077321529388427734
1216,586,0.11385607719421387
8162,3942,0.8043951988220215
63,32,0.018409013748168945
4986,2391,0.4914979934692383
265,142,0.025400876998901367
13987,6547,1.4438703060150146
33,18,0.005944013595581055
33,18,0.0022439956665039062
60,31,0.004248142242431641
278,143,0.0295259952545166
1351,669,0.12963080406188965
350,179,0.03208208084106445
62974,28640,6.7222020626068115
69,37,0.008786916732788086
74,40,0.0049097537994384766
5,3,0.00028586387634277344
72163,33198,7.713094234466553
704,352,0.06995582580566406
2022,980,0.19734883308410645
42,20,0.006348848342895508
5213,2482,0.518867015838623
4718,2248,0.43538618087768555
480,239,0.046723127365112305
655,328,0.06904792785644531
3130,1519,0.29723095893859863
657,319,0.06645512580871582
14,9,0.0007810592651367188
1251,604,0.10993695259094238
173,91,0.02332305908203125
63169,28862,6.781275987625122
880,438,0.08623003959655762
573,278,0.04760909080505371
3764,1769,0.44651103019714355
86,47,0.005821943283081055
12397,5946,1.2500848770141602
757,377,0.07247781753540039
20,11,0.0012679100036621094
1046,519,0.11597228050231934
1232,596,0.12540578842163086
149,74,0.030253171920776367
22,12,0.001386880874633789
241,121,0.0251619815826416
130,68,0.013317108154296875
35,19,0.005922079086303711
11052,5200,1.1550979614257812
553,269,0.054496049880981445
4477,2150,0.45588207244873047
62032,28184,6.6697821617126465
7502,3622,0.7679402828216553
5871,2811,0.5837409496307373
1290,607,0.13866496086120605
89,45,0.00792694091796875
7633,3629,0.8205921649932861
5579,2669,0.5582199096679688
14189,6751,1.4845359325408936
450,230,0.043070077896118164
719,361,0.06904220581054688
82,43,0.015135049819946289
246,125,0.017795085906982422
203,105,0.02963399887084961
2228,1091,0.23154306411743164
4183,1999,0.43298816680908203
3685,1799,0.3881533145904541
31,16,0.002925872802734375
37,18,0.003036022186279297
1034,514,0.10403323173522949
284,142,0.03037285804748535
38,20,0.002791881561279297
2035,1002,0.22757506370544434
81,45,0.005809783935546875
69781,31854,8.017934083938599
41,22,0.0029370784759521484
1875,919,0.20075106620788574
5188,2472,0.4955759048461914
282,142,0.021074771881103516
148,74,0.016073942184448242
11,7,0.0017390251159667969
3802,1800,0.41203784942626953
20,9,0.0016179084777832031
2170,1046,0.24950075149536133
160625,74801,18.49018621444702
44,23,0.0031266212463378906
1274,631,0.12291288375854492
73,38,0.005263090133666992
7670,3716,0.8779687881469727
128,65,0.011800765991210938
1279,634,0.12116813659667969
58,29,0.00648188591003418
1902,918,0.20331788063049316
15386,7246,1.7996890544891357
6535,3149,0.7347989082336426
91,45,0.007888317108154297
2472,1224,0.2492358684539795
589,295,0.06061720848083496
77,43,0.007637977600097656
47,25,0.008304834365844727
1118,538,0.11438894271850586
104,55,0.007745981216430664
5128,2445,0.5660560131072998
283,143,0.030689001083374023
464,238,0.0507967472076416
45,26,0.010474920272827148
120461,56078,13.423794984817505
452,231,0.04329490661621094
26,13,0.0020117759704589844
54,28,0.010236978530883789
146797,68542,16.250347137451172
1361,681,0.14443087577819824
29,14,0.0021560192108154297
298,154,0.02881002426147461
4363,2119,0.39997172355651855
11,7,0.0006310939788818359
1111,552,0.12021493911743164
312,158,0.029111146926879883
418,214,0.03298211097717285
56,31,0.009533882141113281
75316,34470,8.062146186828613
2248,1092,0.26276206970214844
253,123,0.032247066497802734
139,69,0.012167215347290039
2186,1065,0.22162914276123047
531,276,0.04673409461975098
39,21,0.0026137828826904297
455,233,0.03959393501281738
534,263,0.06981205940246582
99,52,0.007451057434082031
12,7,0.0007081031799316406
62936,28620,7.174742937088013
685,343,0.06640005111694336
5295,2521,0.5560839176177979
97,52,0.008136987686157227
1602,790,0.14996910095214844
46,24,0.00315093994140625
99,52,0.006837129592895508
712,343,0.06116795539855957
2108,1016,0.23061490058898926
152,77,0.020600080490112305
74,40,0.006125688552856445
511,256,0.05727529525756836
4722,2245,0.5963079929351807
125,62,0.010329961776733398
21,13,0.0013728141784667969
71,38,0.00515294075012207
269,133,0.04041123390197754
111,61,0.007584095001220703
895,440,0.09214591979980469
25,15,0.00421595573425293
1128,549,0.10133719444274902
17,11,0.0011019706726074219
21,13,0.0013790130615234375
332,165,0.03370380401611328
1500,741,0.14396309852600098
8063,3882,0.861173152923584
119,59,0.008682966232299805
64510,29434,7.258355379104614
66881,30654,7.371427059173584
3714,1820,0.42371702194213867
64778,29526,7.150372743606567
5207,2478,0.5343654155731201
104,56,0.007331132888793945
4690,2246,0.5141918659210205
29,16,0.0019068717956542969
374,183,0.04590797424316406
8792,4234,1.0656020641326904
57,30,0.003910064697265625
5568,2584,0.607227087020874
602,292,0.06629490852355957
63,36,0.004112958908081055
402,198,0.0353701114654541
68491,31285,7.523176908493042
24,12,0.0017409324645996094
160,86,0.018015146255493164
1313,642,0.1311039924621582
608,298,0.05722999572753906
43,23,0.0029015541076660156
1452,717,0.14905214309692383
529,267,0.049218177795410156
145,71,0.010553121566772461
182,89,0.01443624496459961
97,54,0.01565098762512207
35,18,0.0026640892028808594
319,158,0.048006296157836914
3838,1795,0.40841078758239746
687,345,0.06890201568603516
98819,45891,11.11081600189209
145,71,0.01031804084777832
32,18,0.0021398067474365234
67,36,0.004592180252075195
101,57,0.012913942337036133
45,23,0.0031430721282958984
14981,7056,1.7433829307556152
79964,36763,8.8026282787323
90,50,0.006191730499267578
356,184,0.02536487579345703
266,136,0.019116878509521484
81,44,0.005557060241699219
140,73,0.00974583625793457
30,17,0.0019881725311279297
269,139,0.01902914047241211
12,8,0.0006699562072753906
442,221,0.03735494613647461
248,123,0.018085002899169922
154,83,0.04372096061706543
1096,531,0.08521485328674316
25,14,0.0015988349914550781
664,317,0.04870176315307617
67,36,0.004672050476074219
442,224,0.14452600479125977
30,18,0.0018889904022216797
1175,569,0.10801196098327637
120,66,0.008188009262084961
109,53,0.00783991813659668
20,12,0.004077911376953125
429,211,0.04625201225280762
127,69,0.014030933380126953
99,55,0.01602005958557129
421,205,0.0562891960144043
756,374,0.07298588752746582
4583,2150,0.4953429698944092
132,64,0.011208057403564453
8480,4076,0.922231912612915
98,51,0.013437986373901367
26,15,0.003114938735961914
260,130,0.05281496047973633
98,48,0.0067291259765625
31,17,0.0020034313201904297
43,23,0.0027539730072021484
1590,779,0.1768190860748291
22,13,0.0013861656188964844
61996,28174,6.7420690059661865
160,87,0.017004013061523438
8,4,0.0005328655242919922
585,299,0.06011009216308594
112,57,0.007714986801147461
65,36,0.004369258880615234
259,127,0.027779102325439453
165,85,0.015166997909545898
492,252,0.047651052474975586
40,21,0.002830982208251953
836,412,0.09271478652954102
11437,5393,1.228384017944336
3514,1707,0.33558106422424316
331,161,0.0337061882019043
55,29,0.004038095474243164
503,252,0.043020009994506836
522,263,0.05714011192321777
3847,1885,0.4316270351409912
490,250,0.044209957122802734
74,37,0.005179166793823242
44,25,0.0072329044342041016
1930,935,0.19957423210144043
47,26,0.0031011104583740234
4272,2034,0.4950220584869385
494,253,0.04326200485229492
4,2,0.00025081634521484375
30755,14675,3.287191867828369
8,4,0.0009942054748535156
8029,3872,0.8953502178192139
12,8,0.000675201416015625
142,71,0.012930154800415039
95,54,0.009868144989013672
5550,2574,0.5695421695709229
81,43,0.01257014274597168
79,41,0.013716936111450195
484,249,0.0449681282043457
76,39,0.005515098571777344
715,358,0.06317305564880371
61,30,0.0043430328369140625
323,161,0.06333279609680176
6326,3041,0.6512129306793213
16615,7839,1.647787094116211
17,10,0.001085042953491211
478,246,0.05664515495300293
60801,27586,6.940386056900024
55,29,0.0039899349212646484
253,128,0.019079923629760742
1269,616,0.13172197341918945
1865,929,0.20785784721374512
6080,2921,0.6588249206542969
18790,8890,2.14286732673645
143,75,0.01532888412475586
4393,2103,0.47610020637512207
34,16,0.004290103912353516
15,9,0.002892017364501953
26,14,0.0018239021301269531
218,107,0.02774190902709961
5272,2564,0.5603199005126953
51,28,0.003620147705078125
2160,1051,0.31955909729003906
69,37,0.0051081180572509766
5135,2421,0.6083056926727295
21,12,0.0014362335205078125
536,268,0.0584561824798584
62891,28599,6.898981094360352
52,28,0.005986928939819336
4267,2030,0.45681190490722656
151,74,0.01526188850402832
4156,1969,0.4223899841308594
27,15,0.0019690990447998047
24,13,0.0016617774963378906
1697,815,0.1796739101409912
4719,2246,0.5180678367614746
612,310,0.06197500228881836
79,43,0.014198064804077148
1763,882,0.17948269844055176
19,11,0.0013098716735839844
2415,1167,0.2647569179534912
93,52,0.006721973419189453
43567,20638,4.7684009075164795
4167,1973,0.4384429454803467
85,44,0.006308078765869141
3660,1730,0.37407898902893066
96,49,0.007590055465698242
178,92,0.01995706558227539
275,135,0.02858114242553711
5565,2582,0.6234869956970215
114,59,0.012984037399291992
40,22,0.002810239791870117
239,123,0.021213293075561523
16817,7947,1.8374919891357422
1866,930,0.17650294303894043
11614,5483,1.285536289215088
107,59,0.007524967193603516
7999,3861,0.8715708255767822
105455,48977,11.778407096862793
5297,2493,0.5627257823944092
1699,843,0.20472502708435059
1553,774,0.19469189643859863
84,46,0.005897998809814453
40,22,0.002624988555908203
24,15,0.0019807815551757812
521,250,0.04085087776184082
3420,1691,0.35917210578918457
35,18,0.002543210983276367
30678,14590,3.2602107524871826
1238,597,0.1212458610534668
269,134,0.018980026245117188
613,296,0.052144765853881836
43,23,0.0065462589263916016
14353,6667,1.448503017425537
62512,28418,7.0038909912109375
7635,3679,0.7970890998840332
990,491,0.10908794403076172
35,19,0.002384185791015625
106,56,0.01146697998046875
2034,997,0.21120572090148926
1306,614,0.14701414108276367
2527,1226,0.28417015075683594
392,201,0.0330963134765625
1143,564,0.12029409408569336
96,53,0.012059211730957031
126,65,0.011999130249023438
834,402,0.10383391380310059
4607,2259,0.5408670902252197
2477,1218,0.2607588768005371
62461,28400,7.074259996414185
8481,4084,0.871812105178833
21,13,0.001405954360961914
476,237,0.05884385108947754
35,18,0.0025229454040527344
886,443,0.13171601295471191
477,238,0.05262184143066406
12,8,0.0006997585296630859
1428,687,0.12928223609924316
1629,797,0.1648099422454834
115374,53408,12.976984977722168
89,48,0.0060138702392578125
37,20,0.0024261474609375
387,190,0.046385765075683594
19,11,0.004475116729736328
19,11,0.0012750625610351562
1484,724,0.1741199493408203
129,68,0.01926398277282715
19,10,0.001348733901977539
1363,644,0.15047788619995117
12,8,0.0006668567657470703
721,359,0.07994508743286133
126,63,0.009334087371826172
120,62,0.011462211608886719
483,248,0.05392289161682129
46,21,0.008619070053100586
198,100,0.013947010040283203
449,222,0.03834795951843262
40,20,0.006816864013671875
968,476,0.09975504875183105
48,25,0.003306150436401367
4492,2187,0.5185959339141846
26,15,0.0017039775848388672
517,250,0.04885697364807129
4937,2346,0.5252842903137207
4133,1961,0.47167372703552246
52,26,0.003599882125854492
510,260,0.05563497543334961
7880,3798,0.7840027809143066
36,19,0.002565145492553711
1107,546,0.1134328842163086
80,45,0.005330324172973633
2904,1424,0.35843992233276367
75,41,0.008733987808227539
40,21,0.0027780532836914062
66710,30505,7.336852073669434
4091,1942,0.4082040786743164
1160,582,0.1093597412109375
1392,657,0.1673750877380371
34,18,0.0030629634857177734
9759,4670,1.0124142169952393
426,218,0.035961151123046875
4372,2079,0.43311309814453125
1120,559,0.10251975059509277
7392,3552,0.7406148910522461
40,22,0.0026869773864746094
5784,2685,0.6547451019287109
52,28,0.008157968521118164
504,260,0.042085886001586914
332,170,0.035752058029174805
95562,44270,10.569931983947754
63878,29079,7.004462718963623
1028,497,0.08530688285827637
98,51,0.008419275283813477
84,46,0.005873918533325195
91,45,0.006556987762451172
4765,2285,0.48630666732788086
3969,1939,0.42102909088134766
8201,3970,0.8469634056091309
337,167,0.03589892387390137
1844,926,0.19635987281799316
1314,652,0.14969992637634277
14773,6931,1.6997020244598389
10,5,0.0007910728454589844
43,23,0.007122993469238281
1146,569,0.10503196716308594
54,29,0.007924079895019531
131,65,0.009176969528198242
623,321,0.06293702125549316
278,141,0.020419836044311523
39,19,0.0028090476989746094
4884,2369,0.5172171592712402
5030,2395,0.5964229106903076
76907,35517,8.23429012298584
2299,1126,0.23381519317626953
54,29,0.0036559104919433594
2493,1227,0.24918103218078613
3760,1780,0.37029194831848145
842,413,0.09338998794555664
368,188,0.04118013381958008
135272,63218,15.11477017402649
453,233,0.03679203987121582
37,21,0.008975028991699219
4470,2141,0.4521291255950928
306,157,0.026559114456176758
1313,641,0.13898491859436035
161,83,0.03323101997375488
842,415,0.08912515640258789
76012,34890,8.432760000228882
465,230,0.04319429397583008
1076,530,0.1083669662475586
48,25,0.003226041793823242
13,9,0.002206087112426758
861,422,0.07550191879272461
47,26,0.009119033813476562
559,273,0.05601215362548828
106,57,0.009690284729003906
7561,3652,0.7453770637512207
37,20,0.002466917037963867
41,24,0.002663850784301758
26,15,0.0016529560089111328
4001,1900,0.411602258682251
4594,2215,0.48780012130737305
15,9,0.0023050308227539062
6506,3116,0.7115681171417236
44,23,0.008466243743896484
5984,2798,0.6287050247192383
984,487,0.09668707847595215
952,475,0.08903002738952637
3202,1584,0.30840206146240234
12,8,0.0006508827209472656
20,10,0.0012898445129394531
3480,1706,0.3466517925262451
2096,1022,0.20697903633117676
60,31,0.0041730403900146484
92,50,0.011906147003173828
65,33,0.005846977233886719
121302,56193,13.659034967422485
6,4,0.0003631114959716797
48,27,0.008347034454345703
66,33,0.005074024200439453
15150,7135,1.724076747894287
1386,673,0.1328599452972412
51,28,0.006261110305786133
145,73,0.011416196823120117
57,28,0.0041620731353759766
58,31,0.0040438175201416016
505,248,0.05832409858703613
80,44,0.009790897369384766
122,65,0.015048980712890625
502,258,0.04626607894897461
92,51,0.016942977905273438
477,238,0.03389906883239746
35,17,0.002562999725341797
5668,2634,0.5761370658874512
538,270,0.06069612503051758
2452,1192,0.2557048797607422
459,236,0.040183067321777344
14706,6921,1.65568208694458
1963,963,0.1971437931060791
64191,29210,6.97210431098938
862,430,0.07683801651000977
2968,1459,0.3287241458892822
62,34,0.004149913787841797
120086,55641,13.250596046447754
5369,2567,0.6000270843505859
62642,28518,6.803283929824829
82,42,0.006918191909790039
2161,1058,0.19580793380737305
1960,952,0.20882725715637207
1770,875,0.1875760555267334
1073,521,0.2323017120361328
622,305,0.07194399833679199
451,219,0.03665494918823242
13,7,0.0040149688720703125
6866,3315,0.6783223152160645
738,370,0.07139301300048828
2960,1446,0.3254079818725586
15,9,0.0009579658508300781
3807,1784,0.41561293601989746
64831,29547,6.891884088516235
374,185,0.06653499603271484
41,24,0.0028181076049804688
61,32,0.006379842758178711
5286,2526,0.5027933120727539
47,27,0.0056438446044921875
856,424,0.0792839527130127
97,50,0.006765127182006836
69,36,0.00878000259399414
129,70,0.009034872055053711
62,34,0.0040988922119140625
499,259,0.06567192077636719
15584,7336,1.585909128189087
8965,4320,1.018630027770996
132,65,0.01333475112915039
1177,559,0.11670398712158203
1016,505,0.10232710838317871
481,246,0.03511500358581543
15,9,0.0008862018585205078
1973,948,0.22202801704406738
1482,731,0.15621399879455566
156,78,0.017468929290771484
1153,557,0.12143731117248535
4127,1978,0.4145951271057129
38,18,0.005148887634277344
695,346,0.07689809799194336
13,9,0.0007040500640869141
470,241,0.0521237850189209
6020,2810,0.5448410511016846
48,29,0.0030388832092285156
190,98,0.02908611297607422
1685,823,0.18793988227844238
5352,2546,0.5514118671417236
1588,766,0.1829822063446045
5164,2458,0.5190699100494385
215,110,0.022233247756958008
56,28,0.0054209232330322266
2875,1400,0.28069305419921875
47,25,0.014524221420288086
105,57,0.007297992706298828
22,12,0.0014002323150634766
43,23,0.0028748512268066406
535,256,0.057769060134887695
16,10,0.002273082733154297
15980,7474,1.6357882022857666
3870,1845,0.3840501308441162
186,96,0.015593290328979492
37,21,0.0035321712493896484
769,389,0.0906229019165039
109,53,0.013648748397827148
93,50,0.006128072738647461
7765,3748,0.7754192352294922
547,273,0.05957818031311035
5809,2787,0.5999469757080078
43,22,0.006003141403198242
6020,2893,0.6230690479278564
55,28,0.004748106002807617
44,22,0.008841991424560547
46,25,0.004186153411865234
924,462,0.08536696434020996
294,147,0.029397964477539062
1177,587,0.12253022193908691
553,275,0.060611724853515625
32,17,0.005584239959716797
1571,757,0.16756606101989746
74887,34304,8.202171087265015
1921,922,0.1986522674560547
